Year,Trip Number,ADFG Number,Vessel Name,Sampler Name,Sample Date,Project Code,Project,Delivery Code,Delivery,Sample Type Code,Sample Type,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Lingcod Management Area Code,Species Code,Species,Specimen Number,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Sex Code,Sex,Maturity Code,Maturity,Age,Age Readability Code,Age Readability
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,58,1,Tip of snout to fork of tail,450,0.14,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,59,1,Tip of snout to fork of tail,470,0.17,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,60,1,Tip of snout to fork of tail,410,0.11,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,61,1,Tip of snout to fork of tail,600,0.34,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,62,1,Tip of snout to fork of tail,400,0.1,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,63,1,Tip of snout to fork of tail,480,0.17,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,64,1,Tip of snout to fork of tail,530,0.25,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,65,1,Tip of snout to fork of tail,520,0.22,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,66,1,Tip of snout to fork of tail,590,0.27,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,67,1,Tip of snout to fork of tail,510,0.21,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,68,1,Tip of snout to fork of tail,480,0.15,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,69,1,Tip of snout to fork of tail,510,0.18,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,70,1,Tip of snout to fork of tail,570,0.24,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,71,1,Tip of snout to fork of tail,520,0.23,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,72,1,Tip of snout to fork of tail,520,0.2,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,73,1,Tip of snout to fork of tail,550,0.19,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,74,1,Tip of snout to fork of tail,550,0.26,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,75,1,Tip of snout to fork of tail,550,0.25,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,76,1,Tip of snout to fork of tail,520,0.21,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,77,1,Tip of snout to fork of tail,400,0.1,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,78,1,Tip of snout to fork of tail,440,0.14,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,79,1,Tip of snout to fork of tail,570,0.27,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,80,1,Tip of snout to fork of tail,490,0.21,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,81,1,Tip of snout to fork of tail,570,0.25,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,82,1,Tip of snout to fork of tail,550,0.26,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,83,1,Tip of snout to fork of tail,490,0.2,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,84,1,Tip of snout to fork of tail,560,0.25,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,85,1,Tip of snout to fork of tail,480,0.18,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,86,1,Tip of snout to fork of tail,520,0.25,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,87,1,Tip of snout to fork of tail,540,0.23,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,88,1,Tip of snout to fork of tail,450,0.16,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,89,1,Tip of snout to fork of tail,500,0.22,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,90,1,Tip of snout to fork of tail,440,0.14,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,91,1,Tip of snout to fork of tail,540,0.26,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,92,1,Tip of snout to fork of tail,540,0.22,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,93,1,Tip of snout to fork of tail,450,0.15,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,94,1,Tip of snout to fork of tail,530,0.21,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,95,1,Tip of snout to fork of tail,560,0.29,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,96,1,Tip of snout to fork of tail,450,0.13,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,97,1,Tip of snout to fork of tail,500,0.17,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,98,1,Tip of snout to fork of tail,620,0.29,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,99,1,Tip of snout to fork of tail,580,0.24,0,Not observed,,,,,
2022,4011,13140,BARANOF QUEEN,"Chessaly Towne, Nicholas Whicker",9/30/2022 8:09,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,325531,,SSEI,SSEIW,202,Black Hagfish,100,1,Tip of snout to fork of tail,400,0.1,0,Not observed,,,,,
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,1,1,Tip of snout to fork of tail,680,3.88,2,Female,4,Spawning,6,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,2,1,Tip of snout to fork of tail,560,1.87,2,Female,4,Spawning,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,3,1,Tip of snout to fork of tail,620,2.67,2,Female,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,4,1,Tip of snout to fork of tail,650,3.44,1,Male,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,5,1,Tip of snout to fork of tail,630,2.21,2,Female,5,Spent,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,6,1,Tip of snout to fork of tail,640,2.81,2,Female,3,Mature/developing,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,7,1,Tip of snout to fork of tail,600,2.6,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,8,1,Tip of snout to fork of tail,620,2.71,1,Male,3,Mature/developing,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,9,1,Tip of snout to fork of tail,580,2.27,1,Male,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,10,1,Tip of snout to fork of tail,660,3.5,1,Male,3,Mature/developing,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,11,1,Tip of snout to fork of tail,590,2.33,1,Male,3,Mature/developing,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,12,1,Tip of snout to fork of tail,740,4.66,2,Female,3,Mature/developing,5,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,13,1,Tip of snout to fork of tail,620,2.25,2,Female,5,Spent,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,14,1,Tip of snout to fork of tail,680,3.64,1,Male,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,15,1,Tip of snout to fork of tail,650,3.6,1,Male,3,Mature/developing,5,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,16,1,Tip of snout to fork of tail,630,2.86,1,Male,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,17,1,Tip of snout to fork of tail,640,2.82,1,Male,3,Mature/developing,6,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,18,1,Tip of snout to fork of tail,550,1.72,2,Female,2,Maturing Juvenile,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,19,1,Tip of snout to fork of tail,580,2.48,2,Female,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,20,1,Tip of snout to fork of tail,580,2.3,2,Female,4,Spawning,5,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,21,1,Tip of snout to fork of tail,560,1.97,1,Male,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,22,1,Tip of snout to fork of tail,630,2.85,2,Female,3,Mature/developing,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,23,1,Tip of snout to fork of tail,590,2.37,1,Male,3,Mature/developing,5,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,24,1,Tip of snout to fork of tail,660,3.2,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,25,1,Tip of snout to fork of tail,650,3.52,2,Female,3,Mature/developing,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,26,1,Tip of snout to fork of tail,700,3.56,2,Female,5,Spent,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,27,1,Tip of snout to fork of tail,700,4.43,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,28,1,Tip of snout to fork of tail,590,1.9,1,Male,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,29,1,Tip of snout to fork of tail,690,3.71,1,Male,3,Mature/developing,6,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,30,1,Tip of snout to fork of tail,660,3.65,2,Female,3,Mature/developing,5,4,Somewhat Unsure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,31,1,Tip of snout to fork of tail,640,2.84,1,Male,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,32,1,Tip of snout to fork of tail,700,4.07,2,Female,3,Mature/developing,6,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,33,1,Tip of snout to fork of tail,720,2.36,2,Female,5,Spent,4,4,Somewhat Unsure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,34,1,Tip of snout to fork of tail,660,2.62,2,Female,5,Spent,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,35,1,Tip of snout to fork of tail,590,2.44,1,Male,3,Mature/developing,5,4,Somewhat Unsure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,36,1,Tip of snout to fork of tail,620,2.85,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,37,1,Tip of snout to fork of tail,590,2.29,1,Male,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,38,1,Tip of snout to fork of tail,560,2.09,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,39,1,Tip of snout to fork of tail,620,2.84,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,40,1,Tip of snout to fork of tail,660,3.62,2,Female,3,Mature/developing,,,
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,41,1,Tip of snout to fork of tail,550,1.52,1,Male,5,Spent,4,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,42,1,Tip of snout to fork of tail,630,3.19,2,Female,3,Mature/developing,5,2,Comfortably Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,43,1,Tip of snout to fork of tail,660,3.51,2,Female,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,44,1,Tip of snout to fork of tail,540,1.57,1,Male,3,Mature/developing,4,3,Fairly Sure
2022,4011,31796,FORTUNE,"Aaron Baldwin, Chris Hinds, Tina Cruz",3/18/2022 7:53,602,Commercial Longline Trip,1,Whole fish/food fish,1,Random,345702,,NSEI,NSEI,110,Pacific cod,45,1,Tip of snout to fork of tail,570,2.32,1,Male,3,Mature/developing,5,3,Fairly Sure
